sd_geo_id	sd_vote_id	statefp10	countyfp10	totpop	vap	vtd_fact	vtdst10	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	sd_agg	fraction	mergevar	county	precinct	usp_tot_08	usp_r_08	usp_d_08	ush_r_08	ush_d_08	uss_r_08	uss_d_08	usp_08	ush_08	uss_08	av_08	ndv	nrv
852	"754"	46	127	498	378	"VTD-B1"	"VTD-B1"	"46127VTD-B1"	"A"	"VTD - Beresford ward 1 (part of precinct 5)"	"VTD - Beresford ward 1 (part of precinct 5)"	0	"G5240"	"N"	1093377	0	43.076855	-96.77053	"722"	"0.523545706"	"754"	"Union"	"5"	255.49031	124.08033	131.40997	70.67867	188.47646	78.00831	184.28809	0.5143443	0.72727275	0.7025948	0.64892185	165.79324	89.69707
853	"755"	46	127	652	468	"VTD-B2"	"VTD-B2"	"46127VTD-B2"	"A"	"VTD - Beresford ward 2 (part of precinct 6)"	"VTD - Beresford ward 2 (part of precinct 6)"	0	"G5240"	"N"	1174713	0	43.07945	-96.78816	"836"	"0.559808612"	"755"	"Union"	"6"	353.79904	187.53589	166.26315	92.36842	263.66986	122.59808	236.23923	0.4699367	0.740566	0.65834635	0.623363	220.54524	133.2538
854	"751"	46	127	290	201	"VTD-A1"	"VTD-A1"	"46127VTD-A1"	"A"	"VTD-Alcester ward 1 (part of precinct 2)"	"VTD-Alcester ward 1 (part of precinct 2)"	0	"G5240"	"N"	243215	0	43.0231	-96.63393	"631"	"0.318541997"	"751"	"Union"	"2"	143.66245	71.67195	71.99049	40.773376	105.4374	50.329636	96.83677	0.50110865	0.7211329	0.65800864	0.627551	90.15551	53.50693
855	"751"	46	127	251	201	"VTD-A2"	"VTD-A2"	"46127VTD-A2"	"A"	"VTD - Alcester ward 2 (part of precinct 2)"	"VTD - Alcester ward 2 (part of precinct 2)"	0	"G5240"	"N"	323802	0	43.022873	-96.62878	"631"	"0.318541997"	"751"	"Union"	"2"	143.66245	71.67195	71.99049	40.773376	105.4374	50.329636	96.83677	0.50110865	0.7211329	0.65800864	0.627551	90.15551	53.50693
856	"751"	46	127	266	229	"VTD-A3"	"VTD-A3"	"46127VTD-A3"	"A"	"VTD - Alcester ward 3 (part of precinct 2)"	"VTD - Alcester ward 3 (part of precinct 2)"	0	"G5240"	"N"	290022	0	43.023293	-96.62269	"631"	"0.362916006"	"751"	"Union"	"2"	163.67513	81.656105	82.01902	46.453247	120.1252	57.34073	110.32647	0.50110865	0.7211329	0.65800864	0.627551	102.714485	60.960632
857	"762"	46	127	2531	1800	"VTD-13"	"VTD-13"	"46127VTD-13"	"A"	"VTD - Dakota Dunes"	"VTD - Dakota Dunes"	0	"G5240"	"N"	7814621	1288508	42.49695	-96.48905	"1800"	"1"	"762"	"Union"	"13"	1640.0	1171.0	469.0	953.0	626.0	1113.0	508.0	0.2859756	0.39645344	0.3133868	0.33119833	543.1653	1096.8347
858	"769"	46	129	383	278	"VTD-17"	"VTD-17"	"46129VTD-17"	"A"	"VTD-precinct 17 Mobridge"	"VTD-precinct 17 Mobridge"	0	"G5240"	"N"	652393	0	45.53589	-100.41999	"278"	"1"	"769"	"Walworth"	"#17"	129.0	65.0	64.0	30.0	102.0	36.0	94.0	0.49612403	0.77272725	0.72307694	0.66496164	85.78005	43.219948
859	"771"	46	129	662	510	"VTD-19"	"VTD-19"	"46129VTD-19"	"A"	"VTD-precinct 19 Mobridge"	"VTD-precinct 19 Mobridge"	0	"G5240"	"N"	581578	0	45.544464	-100.43292	"510"	"1"	"771"	"Walworth"	"#19"	262.0	153.0	109.0	86.0	179.0	113.0	154.0	0.41603053	0.6754717	0.576779	0.5566751	145.84886	116.15113
860	"766"	46	129	276	226	"VTD-13"	"VTD-13"	"46129VTD-13"	"A"	"VTD-precinct 13 Selby"	"VTD-precinct 13 Selby"	0	"G5240"	"N"	1247984	0	45.50517	-100.03764	"226"	"1"	"766"	"Walworth"	"#13"	151.0	102.0	49.0	39.0	124.0	57.0	107.0	0.3245033	0.76073617	0.652439	0.58577406	88.45188	62.54812
861	"765"	46	129	366	313	"VTD-12"	"VTD-12"	"46129VTD-12"	"A"	"VTD-precinct 12 Selby"	"VTD-precinct 12 Selby"	0	"G5240"	"N"	1010863	0	45.504013	-100.0275	"313"	"1"	"765"	"Walworth"	"#12"	196.0	129.0	67.0	60.0	143.0	73.0	129.0	0.34183672	0.7044335	0.6386139	0.5640599	110.55574	85.44426
862	"764"	46	129	274	225	"VTD-11"	"VTD-11"	"46129VTD-11"	"A"	"VTD-precinct 11"	"VTD-precinct 11"	0	"G5240"	"N"	460723573	5360508	45.50375	-99.86321	"225"	"1"	"764"	"Walworth"	"#11"	177.0	111.0	66.0	67.0	119.0	76.0	111.0	0.37288135	0.63978493	0.59358287	0.53818184	95.25818	81.74182
863	"772"	46	129	175	131	"VTD-2"	"VTD-2"	"46129VTD-2"	"A"	"VTD-precinct 2"	"VTD-precinct 2"	0	"G5240"	"N"	363917607	10884774	45.32595	-99.84241	"131"	"1"	"772"	"Walworth"	"#2"	96.0	79.0	17.0	53.0	49.0	50.0	54.0	0.17708333	0.48039216	0.5192308	0.397351	38.145695	57.854305
864	"774"	46	129	158	126	"VTD-3"	"VTD-3"	"46129VTD-3"	"A"	"VTD-precinct 3"	"VTD-precinct 3"	0	"G5240"	"N"	472311183	36103088	45.334576	-100.12539	"126"	"1"	"774"	"Walworth"	"#3"	114.0	95.0	19.0	56.0	59.0	69.0	46.0	0.16666667	0.51304346	0.4	0.3604651	41.09302	72.906975
865	"775"	46	129	171	119	"VTD-4"	"VTD-4"	"46129VTD-4"	"A"	"VTD-precinct 4"	"VTD-precinct 4"	0	"G5240"	"N"	274212688	1898140	45.505833	-100.109	"119"	"1"	"775"	"Walworth"	"#4"	96.0	77.0	19.0	39.0	58.0	51.0	46.0	0.19791667	0.5979381	0.4742268	0.42413792	40.717243	55.282757
866	"777"	46	129	191	171	"VTD-9"	"VTD-9"	"46129VTD-9"	"A"	"VTD-precinct 9"	"VTD-precinct 9"	0	"G5240"	"N"	66272998	256525	45.54227	-100.31609	"171"	"1"	"777"	"Walworth"	"#9"	94.0	65.0	29.0	43.0	57.0	48.0	52.0	0.30851063	0.57	0.52	0.46938777	44.122448	49.877552
867	"770"	46	129	381	302	"VTD-18"	"VTD-18"	"46129VTD-18"	"A"	"VTD-precinct 18 Mobridge"	"VTD-precinct 18 Mobridge"	0	"G5240"	"N"	754538	0	45.539696	-100.42225	"302"	"1"	"770"	"Walworth"	"#18"	179.0	110.0	69.0	64.0	118.0	85.0	98.0	0.38547486	0.64835167	0.5355191	0.52389705	93.77757	85.22243
868	"768"	46	129	625	476	"VTD-16"	"VTD-16"	"46129VTD-16"	"A"	"VTD-precinct 16 Mobridge"	"VTD-precinct 16 Mobridge"	0	"G5240"	"N"	983754	889307	45.528393	-100.435745	"476"	"1"	"768"	"Walworth"	"#16"	251.0	145.0	106.0	82.0	175.0	109.0	150.0	0.42231077	0.68093383	0.57915056	0.5619296	141.04433	109.95567
